#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	17-6-2025	14:03
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	20	us	Integration Time
#  n	32		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     472	711.625  
     473	709.406  
     474	708.406  
     475	707.812  
     476	707.094  
     477	704.719  
     478	710.750  
     479	706.312  
     480	719.031  
     481	716.750  
     482	713.187  
     483	706.969  
     484	709.094  
     485	709.656  
     486	714.437  
     487	717.562  
     488	717.969  
     489	715.594  
     490	711.969  
     491	707.656  
     492	704.562  
     493	703.594  
     494	703.906  
     495	703.594  
     496	705.875  
     497	706.875  
     498	715.031  
     499	711.156  
     500	725.875  
     501	722.844  
     502	718.094  
     503	714.344  
     504	718.594  
     505	721.250  
     506	726.437  
     507	730.469  
     508	731.500  
     509	729.875  
     510	727.656  
     511	725.875  
     512	725.000  
     513	724.625  
     514	724.875  
     515	726.969  
     516	728.000  
     517	727.781  
     518	735.187  
     519	733.156  
     520	749.156  
     521	745.187  
     522	739.844  
     523	735.344  
     524	739.906  
     525	744.094  
     526	751.625  
     527	756.781  
     528	758.562  
     529	755.906  
     530	753.375  
     531	749.812  
     532	748.375  
     533	748.406  
     534	748.719  
     535	748.625  
     536	749.531  
     537	750.844  
     538	757.594  
     539	753.969  
     540	770.000  
     541	764.656  
     542	759.000  
     543	753.562  
     544	756.937  
     545	759.219  
     546	764.094  
     547	767.500  
     548	766.875  
     549	762.437  
     550	756.750  
     551	751.562  
     552	748.875  
     553	747.531  
     554	747.312  
     555	747.562  
     556	747.219  
