#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	16-6-2025	10:00
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	10	us	Integration Time
#  n	10		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     560	443.600  
     561	442.900  
     562	442.400  
     563	438.000  
     564	439.900  
     565	441.300  
     566	444.300  
     567	445.100  
     568	451.800  
     569	443.900  
     570	443.600  
     571	442.900  
     572	442.400  
     573	437.700  
     574	440.300  
     575	441.100  
     576	444.200  
     577	444.300  
     578	451.500  
     579	443.300  
     580	443.100  
     581	443.000  
     582	441.600  
     583	436.900  
     584	439.300  
     585	441.300  
     586	443.500  
     587	444.200  
     588	451.000  
     589	443.700  
     590	443.600  
     591	442.400  
     592	441.200  
     593	436.600  
     594	439.600  
     595	441.100  
     596	443.600  
     597	443.900  
     598	451.400  
     599	443.100  
     600	442.200  
     601	441.600  
     602	440.500  
     603	435.600  
     604	437.800  
     605	440.600  
     606	443.200  
     607	443.100  
     608	449.900  
     609	442.300  
     610	441.900  
     611	441.500  
     612	440.100  
     613	436.000  
     614	438.600  
     615	440.500  
     616	442.800  
     617	444.100  
     618	449.800  
     619	442.700  
     620	442.200  
     621	441.200  
     622	440.000  
     623	435.800  
     624	438.200  
     625	440.400  
     626	443.000  
     627	442.800  
     628	450.200  
     629	442.900  
     630	443.100  
     631	441.400  
     632	440.800  
     633	435.800  
     634	438.600  
     635	440.500  
     636	443.200  
     637	443.800  
     638	450.700  
     639	443.400  
     640	442.700  
     641	442.800  
     642	441.800  
     643	436.600  
     644	439.100  
     645	441.300  
     646	444.000  
     647	444.300  
     648	451.300  
     649	443.500  
     650	443.600  
     651	442.600  
     652	441.700  
     653	436.500  
     654	439.300  
     655	441.100  
     656	444.400  
     657	444.700  
     658	451.700  
     659	443.700  
     660	443.800  
     661	443.100  
     662	441.900  
     663	437.500  
     664	440.300  
     665	442.100  
     666	444.500  
     667	445.600  
     668	452.300  
     669	445.300  
     670	444.500  
     671	443.600  
     672	442.600  
     673	437.800  
     674	440.400  
     675	441.500  
     676	444.500  
     677	445.300  
     678	451.700  
     679	444.600  
     680	444.000  
     681	443.200  
     682	443.200  
     683	438.600  
     684	440.600  
     685	442.300  
     686	444.400  
     687	445.400  
     688	451.800  
     689	444.100  
     690	443.700  
